date,code
2016-10-21,2414
2016-10-21,2487
2016-10-21,2498
2016-10-21,2603
2016-10-21,300098
2016-10-21,300269
2016-10-21,300291
2016-10-24,600004
2016-10-24,600018
2016-10-24,600062
2016-10-24,600063
2016-10-24,600089
2016-10-24,600143
2016-10-24,600196
2016-10-24,600210
2016-10-24,600261
2016-10-24,600277
2016-10-24,600284
2016-10-24,600316
2016-10-24,600320
2016-10-24,600362
2016-10-24,600578
2016-10-24,600595
2016-10-24,600602
2016-10-24,600639
2016-10-24,600643
2016-10-24,600648
2016-10-24,600655
2016-10-24,600690
2016-10-24,600823
2016-10-24,600984
2016-10-24,601607
2016-10-24,601886
2016-10-24,601888
2016-10-24,601898
2016-10-24,601908
2016-10-24,601958
2016-10-24,30
2016-10-24,63
2016-10-24,338
2016-10-24,401
2016-10-24,417
2016-10-24,623
2016-10-24,792
2016-10-24,860
2016-10-24,876
2016-10-24,906
2016-10-24,938
2016-10-24,999
2016-10-24,2003
2016-10-24,2238
2016-10-24,2267
2016-10-24,2380
2016-10-24,2385
2016-10-24,2414
2016-10-24,2487
2016-10-24,2498
2016-10-24,2603
2016-10-24,300098
2016-10-24,300269
2016-10-24,300291
2016-10-25,600004
2016-10-25,600018
2016-10-25,600062
2016-10-25,600063
2016-10-25,600089
2016-10-25,600143
2016-10-25,600196
2016-10-25,600210
2016-10-25,600261
2016-10-25,600277
2016-10-25,600284
2016-10-25,600316
2016-10-25,600320
2016-10-25,600362
2016-10-25,600578
2016-10-25,600595
2016-10-25,600602
2016-10-25,600639
2016-10-25,600643
2016-10-25,600648
2016-10-25,600655
2016-10-25,600690
2016-10-25,600823
2016-10-25,600984
2016-10-25,601607
2016-10-25,601886
2016-10-25,601888
2016-10-25,601898
2016-10-25,601908
2016-10-25,601958
2016-10-25,30
2016-10-25,63
2016-10-25,338
2016-10-25,401
2016-10-25,417
2016-10-25,623
2016-10-25,792
2016-10-25,860
2016-10-25,876
2016-10-25,906
2016-10-25,938
2016-10-25,999
2016-10-25,2003
2016-10-25,2238
2016-10-25,2267
2016-10-25,2380
2016-10-25,2385
2016-10-25,2414
2016-10-25,2487
2016-10-25,2498
2016-10-25,2603
2016-10-25,300098
2016-10-25,300269
2016-10-25,300291
2016-10-26,600004
2016-10-26,600018
2016-10-26,600062
2016-10-26,600063
2016-10-26,600089
2016-10-26,600143
2016-10-26,600196
2016-10-26,600210
2016-10-26,600261
2016-10-26,600277
2016-10-26,600284
2016-10-26,600316
2016-10-26,600320
2016-10-26,600362
2016-10-26,600578
2016-10-26,600595
2016-10-26,600602
2016-10-26,600639
2016-10-26,600643
2016-10-26,600648
2016-10-26,600655
2016-10-26,600690
2016-10-26,600823
2016-10-26,600984
2016-10-26,601607
2016-10-26,601886
2016-10-26,601888
2016-10-26,601898
2016-10-26,601908
2016-10-26,601958
2016-10-26,30
2016-10-26,63
2016-10-26,338
2016-10-26,401
2016-10-26,417
2016-10-26,623
2016-10-26,792
2016-10-26,860
2016-10-26,876
2016-10-26,906
2016-10-26,938
2016-10-26,999
2016-10-26,2003
2016-10-26,2238
2016-10-26,2267
2016-10-26,2380
2016-10-26,2385
2016-10-26,2414
2016-10-26,2487
2016-10-26,2498
2016-10-26,2603
2016-10-26,300098
2016-10-26,300269
2016-10-26,300291
2016-10-27,600004
2016-10-27,600018
2016-10-27,600062
2016-10-27,600063
2016-10-27,600089
2016-10-27,600143
2016-10-27,600196
2016-10-27,600210
2016-10-27,600261
2016-10-27,600277
2016-10-27,600284
2016-10-27,600316
2016-10-27,600320
2016-10-27,600362
2016-10-27,600578
2016-10-27,600595
2016-10-27,600602
2016-10-27,600639
2016-10-27,600643
2016-10-27,600648
2016-10-27,600655
2016-10-27,600690
2016-10-27,600823
2016-10-27,600984
2016-10-27,601607
2016-10-27,601886
2016-10-27,601888
2016-10-27,601898
2016-10-27,601908
2016-10-27,601958
2016-10-27,30
2016-10-27,63
2016-10-27,338
2016-10-27,401
2016-10-27,417
2016-10-27,623
2016-10-27,792
2016-10-27,860
2016-10-27,876
2016-10-27,906
2016-10-27,938
2016-10-27,999
2016-10-27,2003
2016-10-27,2238
2016-10-27,2267
2016-10-27,2380
2016-10-27,2385
2016-10-27,2414
2016-10-27,2487
2016-10-27,2498
2016-10-27,2603
2016-10-27,300098
2016-10-27,300269
2016-10-27,300291
2016-10-28,600004
2016-10-28,600018
2016-10-28,600048
2016-10-28,600063
2016-10-28,600089
2016-10-28,600094
2016-10-28,600143
2016-10-28,600196
2016-10-28,600261
2016-10-28,600284
2016-10-28,600316
2016-10-28,600332
2016-10-28,600362
2016-10-28,600498
2016-10-28,600578
2016-10-28,600602
2016-10-28,600639
2016-10-28,600643
2016-10-28,600655
2016-10-28,600690
2016-10-28,600723
2016-10-28,600811
2016-10-28,600812
2016-10-28,600841
2016-10-28,600978
2016-10-28,600984
2016-10-28,601567
2016-10-28,601607
2016-10-28,601677
2016-10-28,601888
2016-10-28,601898
2016-10-28,601908
2016-10-28,601958
2016-10-28,601991
2016-10-28,30
2016-10-28,541
2016-10-28,550
2016-10-28,792
2016-10-28,869
2016-10-28,876
2016-10-28,898
2016-10-28,938
2016-10-28,999
2016-10-28,2003
2016-10-28,2238
2016-10-28,2385
2016-10-28,2528
2016-10-28,2603
2016-10-28,2641
2016-10-28,300098
2016-10-28,300154
2016-10-28,300269
2016-10-28,300291
2016-10-31,600004
2016-10-31,600018
2016-10-31,600048
2016-10-31,600063
2016-10-31,600089
2016-10-31,600094
2016-10-31,600143
2016-10-31,600196
2016-10-31,600261
2016-10-31,600284
2016-10-31,600316
2016-10-31,600332
2016-10-31,600362
2016-10-31,600498
2016-10-31,600578
2016-10-31,600602
2016-10-31,600639
2016-10-31,600643
2016-10-31,600655
2016-10-31,600690
2016-10-31,600723
2016-10-31,600811
2016-10-31,600812
2016-10-31,600841
2016-10-31,600978
2016-10-31,600984
2016-10-31,601567
2016-10-31,601607
2016-10-31,601677
2016-10-31,601888
2016-10-31,601898
2016-10-31,601908
2016-10-31,601958
2016-10-31,601991
2016-10-31,30
2016-10-31,541
2016-10-31,550
2016-10-31,792
2016-10-31,869
2016-10-31,876
2016-10-31,898
2016-10-31,938
2016-10-31,999
2016-10-31,2003
2016-10-31,2238
2016-10-31,2385
2016-10-31,2528
2016-10-31,2603
2016-10-31,2641
2016-10-31,300098
2016-10-31,300154
2016-10-31,300269
2016-10-31,300291
2016-11-01,600004
2016-11-01,600018
2016-11-01,600048
2016-11-01,600063
2016-11-01,600089
2016-11-01,600094
2016-11-01,600143
2016-11-01,600196
2016-11-01,600261
2016-11-01,600284
2016-11-01,600316
2016-11-01,600332
2016-11-01,600362
2016-11-01,600498
2016-11-01,600578
2016-11-01,600602
2016-11-01,600639
2016-11-01,600643
2016-11-01,600655
2016-11-01,600690
2016-11-01,600723
2016-11-01,600811
2016-11-01,600812
2016-11-01,600841
2016-11-01,600978
2016-11-01,600984
2016-11-01,601567
2016-11-01,601607
2016-11-01,601677
2016-11-01,601888
2016-11-01,601898
2016-11-01,601908
2016-11-01,601958
2016-11-01,601991
2016-11-01,30
2016-11-01,541
2016-11-01,550
2016-11-01,792
2016-11-01,869
2016-11-01,876
2016-11-01,898
2016-11-01,938
2016-11-01,999
2016-11-01,2003
2016-11-01,2238
2016-11-01,2385
2016-11-01,2528
2016-11-01,2603
2016-11-01,2641
2016-11-01,300098
2016-11-01,300154
2016-11-01,300269
2016-11-01,300291
2016-11-02,600004
2016-11-02,600018
2016-11-02,600048
2016-11-02,600063
2016-11-02,600089
2016-11-02,600094
2016-11-02,600143
2016-11-02,600196
2016-11-02,600261
2016-11-02,600284
2016-11-02,600316
2016-11-02,600332
2016-11-02,600362
2016-11-02,600498
2016-11-02,600578
2016-11-02,600602
2016-11-02,600639
2016-11-02,600643
2016-11-02,600655
2016-11-02,600690
2016-11-02,600723
2016-11-02,600811
2016-11-02,600812
2016-11-02,600841
2016-11-02,600978
2016-11-02,600984
2016-11-02,601567
2016-11-02,601607
2016-11-02,601677
2016-11-02,601888
2016-11-02,601898
2016-11-02,601908
2016-11-02,601958
2016-11-02,601991
2016-11-02,30
2016-11-02,541
2016-11-02,550
2016-11-02,792
2016-11-02,869
2016-11-02,876
2016-11-02,898
2016-11-02,938
2016-11-02,999
2016-11-02,2003
2016-11-02,2238
2016-11-02,2385
2016-11-02,2528
2016-11-02,2603
2016-11-02,2641
2016-11-02,300098
2016-11-02,300154
2016-11-02,300269
2016-11-02,300291
2016-11-03,600004
2016-11-03,600018
2016-11-03,600048
2016-11-03,600063
2016-11-03,600089
2016-11-03,600094
2016-11-03,600143
2016-11-03,600196
2016-11-03,600261
2016-11-03,600284
2016-11-03,600316
2016-11-03,600332
2016-11-03,600362
2016-11-03,600498
2016-11-03,600578
2016-11-03,600602
2016-11-03,600639
2016-11-03,600643
2016-11-03,600655
2016-11-03,600690
2016-11-03,600723
2016-11-03,600811
2016-11-03,600812
2016-11-03,600841
2016-11-03,600978
2016-11-03,600984
2016-11-03,601567
2016-11-03,601607
2016-11-03,601677
2016-11-03,601888
2016-11-03,601898
2016-11-03,601908
2016-11-03,601958
2016-11-03,601991
2016-11-03,30
2016-11-03,541
2016-11-03,550
2016-11-03,792
2016-11-03,869
2016-11-03,876
2016-11-03,898
2016-11-03,938
2016-11-03,999
2016-11-03,2003
2016-11-03,2238
2016-11-03,2385
2016-11-03,2528
2016-11-03,2603
2016-11-03,2641
2016-11-03,300098
2016-11-03,300154
2016-11-03,300269
2016-11-03,300291
2016-11-04,600018
2016-11-04,600048
2016-11-04,600056
2016-11-04,600089
2016-11-04,600094
2016-11-04,600143
2016-11-04,600284
2016-11-04,600297
2016-11-04,600316
2016-11-04,600362
2016-11-04,600498
2016-11-04,600522
2016-11-04,600578
2016-11-04,600594
2016-11-04,600643
2016-11-04,600664
2016-11-04,600690
2016-11-04,600723
2016-11-04,600811
2016-11-04,600812
2016-11-04,600827
2016-11-04,600881
2016-11-04,600978
2016-11-04,600984
2016-11-04,601126
2016-11-04,601208
2016-11-04,601313
2016-11-04,601339
2016-11-04,601567
2016-11-04,601677
2016-11-04,601808
2016-11-04,601888
2016-11-04,601929
2016-11-04,601958
2016-11-04,601991
2016-11-04,78
2016-11-04,89
2016-11-04,536
2016-11-04,541
2016-11-04,550
2016-11-04,792
2016-11-04,869
2016-11-04,876
2016-11-04,898
2016-11-04,938
2016-11-04,2197
2016-11-04,2244
2016-11-04,2385
2016-11-04,2528
2016-11-04,2603
2016-11-04,300154
2016-11-04,300269
2016-11-04,300291
2016-11-07,600018
2016-11-07,600048
2016-11-07,600056
2016-11-07,600089
2016-11-07,600094
2016-11-07,600143
2016-11-07,600284
2016-11-07,600297
2016-11-07,600316
2016-11-07,600362
2016-11-07,600498
2016-11-07,600522
2016-11-07,600578
2016-11-07,600594
2016-11-07,600643
2016-11-07,600664
2016-11-07,600690
2016-11-07,600723
2016-11-07,600811
2016-11-07,600812
2016-11-07,600827
2016-11-07,600881
2016-11-07,600978
2016-11-07,600984
2016-11-07,601126
2016-11-07,601208
2016-11-07,601313
2016-11-07,601339
2016-11-07,601567
2016-11-07,601677
2016-11-07,601808
2016-11-07,601888
2016-11-07,601929
2016-11-07,601958
2016-11-07,601991
2016-11-07,78
2016-11-07,89
2016-11-07,536
2016-11-07,541
2016-11-07,550
2016-11-07,792
2016-11-07,869
2016-11-07,876
2016-11-07,898
2016-11-07,938
2016-11-07,2197
2016-11-07,2244
2016-11-07,2385
2016-11-07,2528
2016-11-07,2603
2016-11-07,300154
2016-11-07,300269
2016-11-07,300291
2016-11-08,600018
2016-11-08,600048
2016-11-08,600056
2016-11-08,600089
2016-11-08,600094
2016-11-08,600143
2016-11-08,600284
2016-11-08,600297
2016-11-08,600316
2016-11-08,600362
2016-11-08,600498
2016-11-08,600522
2016-11-08,600578
2016-11-08,600594
2016-11-08,600643
2016-11-08,600664
2016-11-08,600690
2016-11-08,600723
2016-11-08,600811
2016-11-08,600812
2016-11-08,600827
2016-11-08,600881
2016-11-08,600978
2016-11-08,600984
2016-11-08,601126
2016-11-08,601208
2016-11-08,601313
2016-11-08,601339
2016-11-08,601567
2016-11-08,601677
2016-11-08,601808
2016-11-08,601888
2016-11-08,601929
2016-11-08,601958
2016-11-08,601991
2016-11-08,78
2016-11-08,89
2016-11-08,536
2016-11-08,541
2016-11-08,550
2016-11-08,792
2016-11-08,869
2016-11-08,876
2016-11-08,898
2016-11-08,938
2016-11-08,2197
2016-11-08,2244
2016-11-08,2385
2016-11-08,2528
2016-11-08,2603
2016-11-08,300154
2016-11-08,300269
2016-11-08,300291
2016-11-09,600018
2016-11-09,600048
2016-11-09,600056
2016-11-09,600089
2016-11-09,600094
2016-11-09,600143
2016-11-09,600284
2016-11-09,600297
2016-11-09,600316
2016-11-09,600362
2016-11-09,600498
2016-11-09,600522
2016-11-09,600578
2016-11-09,600594
2016-11-09,600643
2016-11-09,600664
2016-11-09,600690
2016-11-09,600723
2016-11-09,600811
2016-11-09,600812
2016-11-09,600827
2016-11-09,600881
2016-11-09,600978
2016-11-09,600984
2016-11-09,601126
2016-11-09,601208
2016-11-09,601313
2016-11-09,601339
2016-11-09,601567
2016-11-09,601677
2016-11-09,601808
2016-11-09,601888
2016-11-09,601929
2016-11-09,601958
2016-11-09,601991
2016-11-09,78
2016-11-09,89
2016-11-09,536
2016-11-09,541
2016-11-09,550
2016-11-09,792
2016-11-09,869
2016-11-09,876
2016-11-09,898
2016-11-09,938
2016-11-09,2197
2016-11-09,2244
2016-11-09,2385
2016-11-09,2528
2016-11-09,2603
2016-11-09,300154
2016-11-09,300269
2016-11-09,300291
2016-11-10,600018
2016-11-10,600048
2016-11-10,600056
2016-11-10,600089
2016-11-10,600094
2016-11-10,600143
2016-11-10,600284
2016-11-10,600297
2016-11-10,600316
2016-11-10,600362
2016-11-10,600498
2016-11-10,600522
2016-11-10,600578
2016-11-10,600594
2016-11-10,600643
2016-11-10,600664
2016-11-10,600690
2016-11-10,600723
2016-11-10,600811
2016-11-10,600812
2016-11-10,600827
2016-11-10,600881
2016-11-10,600978
2016-11-10,600984
2016-11-10,601126
2016-11-10,601208
2016-11-10,601313
2016-11-10,601339
2016-11-10,601567
2016-11-10,601677
2016-11-10,601808
2016-11-10,601888
2016-11-10,601929
2016-11-10,601958
2016-11-10,601991
2016-11-10,78
2016-11-10,89
2016-11-10,536
2016-11-10,541
2016-11-10,550
2016-11-10,792
2016-11-10,869
2016-11-10,876
2016-11-10,898
2016-11-10,938
2016-11-10,2197
2016-11-10,2244
2016-11-10,2385
2016-11-10,2528
2016-11-10,2603
2016-11-10,300154
2016-11-10,300269
2016-11-10,300291
2016-11-11,600018
2016-11-11,600039
2016-11-11,600048
2016-11-11,600256
2016-11-11,600316
2016-11-11,600426
2016-11-11,600456
2016-11-11,600498
2016-11-11,600522
2016-11-11,600578
2016-11-11,600594
2016-11-11,600643
2016-11-11,600660
2016-11-11,600664
2016-11-11,600690
2016-11-11,600723
2016-11-11,600811
2016-11-11,600812
2016-11-11,600827
2016-11-11,600881
2016-11-11,600978
2016-11-11,600984
2016-11-11,601126
2016-11-11,601137
2016-11-11,601313
2016-11-11,601339
2016-11-11,601567
2016-11-11,601607
2016-11-11,601633
2016-11-11,601677
2016-11-11,601808
2016-11-11,601888
2016-11-11,601929
2016-11-11,601958
2016-11-11,601991
2016-11-11,69
2016-11-11,78
2016-11-11,89
2016-11-11,536
2016-11-11,541
2016-11-11,708
2016-11-11,792
2016-11-11,869
2016-11-11,876
2016-11-11,938
2016-11-11,2197
2016-11-11,2244
2016-11-11,2385
2016-11-11,2437
2016-11-11,2441
2016-11-11,2528
2016-11-11,300154
2016-11-11,300269
2016-11-11,300291
2016-11-14,600018
2016-11-14,600039
2016-11-14,600048
2016-11-14,600256
2016-11-14,600316
2016-11-14,600426
2016-11-14,600456
2016-11-14,600498
2016-11-14,600522
2016-11-14,600578
2016-11-14,600594
2016-11-14,600643
2016-11-14,600660
2016-11-14,600664
2016-11-14,600690
2016-11-14,600723
2016-11-14,600811
2016-11-14,600812
2016-11-14,600827
2016-11-14,600881
2016-11-14,600978
2016-11-14,600984
2016-11-14,601126
2016-11-14,601137
2016-11-14,601313
2016-11-14,601339
2016-11-14,601567
2016-11-14,601607
2016-11-14,601633
2016-11-14,601677
2016-11-14,601808
2016-11-14,601888
2016-11-14,601929
2016-11-14,601958
2016-11-14,601991
2016-11-14,69
2016-11-14,78
2016-11-14,89
2016-11-14,536
2016-11-14,541
2016-11-14,708
2016-11-14,792
2016-11-14,869
2016-11-14,876
2016-11-14,938
2016-11-14,2197
2016-11-14,2244
2016-11-14,2385
2016-11-14,2437
2016-11-14,2441
2016-11-14,2528
2016-11-14,300154
2016-11-14,300269
2016-11-14,300291
2016-11-15,600018
2016-11-15,600039
2016-11-15,600048
2016-11-15,600256
2016-11-15,600316
2016-11-15,600426
2016-11-15,600456
2016-11-15,600498
2016-11-15,600522
2016-11-15,600578
2016-11-15,600594
2016-11-15,600643
2016-11-15,600660
2016-11-15,600664
2016-11-15,600690
2016-11-15,600723
2016-11-15,600811
2016-11-15,600812
2016-11-15,600827
2016-11-15,600881
2016-11-15,600978
2016-11-15,600984
2016-11-15,601126
2016-11-15,601137
2016-11-15,601313
2016-11-15,601339
2016-11-15,601567
2016-11-15,601607
2016-11-15,601633
2016-11-15,601677
2016-11-15,601808
2016-11-15,601888
2016-11-15,601929
2016-11-15,601958
2016-11-15,601991
2016-11-15,69
2016-11-15,78
2016-11-15,89
2016-11-15,536
2016-11-15,541
2016-11-15,708
2016-11-15,792
2016-11-15,869
2016-11-15,876
2016-11-15,938
2016-11-15,2197
2016-11-15,2244
2016-11-15,2385
2016-11-15,2437
2016-11-15,2441
2016-11-15,2528
2016-11-15,300154
2016-11-15,300269
2016-11-15,300291
2016-11-16,600018
2016-11-16,600039
2016-11-16,600048
2016-11-16,600256
2016-11-16,600316
2016-11-16,600426
2016-11-16,600456
2016-11-16,600498
2016-11-16,600522
2016-11-16,600578
2016-11-16,600594
2016-11-16,600643
2016-11-16,600660
2016-11-16,600664
2016-11-16,600690
2016-11-16,600723
2016-11-16,600811
2016-11-16,600812
2016-11-16,600827
2016-11-16,600881
2016-11-16,600978
2016-11-16,600984
2016-11-16,601126
2016-11-16,601137
2016-11-16,601313
2016-11-16,601339
2016-11-16,601567
2016-11-16,601607
2016-11-16,601633
2016-11-16,601677
2016-11-16,601808
2016-11-16,601888
2016-11-16,601929
2016-11-16,601958
2016-11-16,601991
2016-11-16,69
2016-11-16,78
2016-11-16,89
2016-11-16,536
2016-11-16,541
2016-11-16,708
2016-11-16,792
2016-11-16,869
2016-11-16,876
2016-11-16,938
2016-11-16,2197
2016-11-16,2244
2016-11-16,2385
2016-11-16,2437
2016-11-16,2441
2016-11-16,2528
2016-11-16,300154
2016-11-16,300269
2016-11-16,300291
2016-11-17,600018
2016-11-17,600039
2016-11-17,600048
2016-11-17,600256
2016-11-17,600316
2016-11-17,600426
2016-11-17,600456
2016-11-17,600498
2016-11-17,600522
2016-11-17,600578
2016-11-17,600594
2016-11-17,600643
2016-11-17,600660
2016-11-17,600664
2016-11-17,600690
2016-11-17,600723
2016-11-17,600811
2016-11-17,600812
2016-11-17,600827
2016-11-17,600881
2016-11-17,600978
2016-11-17,600984
2016-11-17,601126
2016-11-17,601137
2016-11-17,601313
2016-11-17,601339
2016-11-17,601567
2016-11-17,601607
2016-11-17,601633
2016-11-17,601677
2016-11-17,601808
2016-11-17,601888
2016-11-17,601929
2016-11-17,601958
2016-11-17,601991
2016-11-17,69
2016-11-17,78
2016-11-17,89
2016-11-17,536
2016-11-17,541
2016-11-17,708
2016-11-17,792
2016-11-17,869
2016-11-17,876
2016-11-17,938
2016-11-17,2197
2016-11-17,2244
2016-11-17,2385
2016-11-17,2437
2016-11-17,2441
2016-11-17,2528
2016-11-17,300154
2016-11-17,300269
2016-11-17,300291
2016-11-18,600018
2016-11-18,600039
2016-11-18,600048
2016-11-18,600195
2016-11-18,600316
2016-11-18,600426
2016-11-18,600456
2016-11-18,600498
2016-11-18,600510
2016-11-18,600522
2016-11-18,600551
2016-11-18,600578
2016-11-18,600594
2016-11-18,600643
2016-11-18,600660
2016-11-18,600664
2016-11-18,600690
2016-11-18,600703
2016-11-18,600723
2016-11-18,600754
2016-11-18,600811
2016-11-18,600823
2016-11-18,600827
2016-11-18,600881
2016-11-18,600894
2016-11-18,600978
2016-11-18,601126
2016-11-18,601137
2016-11-18,601313
2016-11-18,601567
2016-11-18,601607
2016-11-18,601633
2016-11-18,601677
2016-11-18,601808
2016-11-18,21
2016-11-18,78
2016-11-18,89
2016-11-18,541
2016-11-18,665
2016-11-18,708
2016-11-18,792
2016-11-18,869
2016-11-18,883
2016-11-18,2049
2016-11-18,2197
2016-11-18,2244
2016-11-18,2375
2016-11-18,2385
2016-11-18,2422
2016-11-18,2441
2016-11-18,2470
2016-11-18,2528
2016-11-18,300003
2016-11-18,300154
2016-11-21,600018
2016-11-21,600039
2016-11-21,600048
2016-11-21,600195
2016-11-21,600316
2016-11-21,600426
2016-11-21,600456
2016-11-21,600498
2016-11-21,600510
2016-11-21,600522
2016-11-21,600551
2016-11-21,600578
2016-11-21,600594
2016-11-21,600643
2016-11-21,600660
2016-11-21,600664
2016-11-21,600690
2016-11-21,600703
2016-11-21,600723
2016-11-21,600754
2016-11-21,600811
2016-11-21,600823
2016-11-21,600827
2016-11-21,600881
2016-11-21,600894
2016-11-21,600978
2016-11-21,601126
2016-11-21,601137
2016-11-21,601313
2016-11-21,601567
2016-11-21,601607
2016-11-21,601633
2016-11-21,601677
2016-11-21,601808
2016-11-21,21
2016-11-21,78
2016-11-21,89
2016-11-21,541
2016-11-21,665
2016-11-21,708
2016-11-21,792
2016-11-21,869
2016-11-21,883
2016-11-21,2049
2016-11-21,2197
2016-11-21,2244
2016-11-21,2375
2016-11-21,2385
2016-11-21,2422
2016-11-21,2441
2016-11-21,2470
2016-11-21,2528
2016-11-21,300003
2016-11-21,300154
2016-11-22,600018
2016-11-22,600039
2016-11-22,600048
2016-11-22,600195
2016-11-22,600316
2016-11-22,600426
2016-11-22,600456
2016-11-22,600498
2016-11-22,600510
2016-11-22,600522
2016-11-22,600551
2016-11-22,600578
2016-11-22,600594
2016-11-22,600643
2016-11-22,600660
2016-11-22,600664
2016-11-22,600690
2016-11-22,600703
2016-11-22,600723
2016-11-22,600754
2016-11-22,600811
2016-11-22,600823
2016-11-22,600827
2016-11-22,600881
2016-11-22,600894
2016-11-22,600978
2016-11-22,601126
2016-11-22,601137
2016-11-22,601313
2016-11-22,601567
2016-11-22,601607
2016-11-22,601633
2016-11-22,601677
2016-11-22,601808
2016-11-22,21
2016-11-22,78
2016-11-22,89
2016-11-22,541
2016-11-22,665
2016-11-22,708
2016-11-22,792
2016-11-22,869
2016-11-22,883
2016-11-22,2049
2016-11-22,2197
2016-11-22,2244
2016-11-22,2375
2016-11-22,2385
2016-11-22,2422
2016-11-22,2441
2016-11-22,2470
2016-11-22,2528
2016-11-22,300003
2016-11-22,300154
2016-11-23,600018
2016-11-23,600039
2016-11-23,600048
2016-11-23,600195
2016-11-23,600316
2016-11-23,600426
2016-11-23,600456
2016-11-23,600498
2016-11-23,600510
2016-11-23,600522
2016-11-23,600551
2016-11-23,600578
2016-11-23,600594
2016-11-23,600643
2016-11-23,600660
2016-11-23,600664
2016-11-23,600690
2016-11-23,600703
2016-11-23,600723
2016-11-23,600754
2016-11-23,600811
2016-11-23,600823
2016-11-23,600827
2016-11-23,600881
2016-11-23,600894
2016-11-23,600978
2016-11-23,601126
2016-11-23,601137
2016-11-23,601313
2016-11-23,601567
2016-11-23,601607
2016-11-23,601633
2016-11-23,601677
2016-11-23,601808
2016-11-23,21
2016-11-23,78
2016-11-23,89
2016-11-23,541
2016-11-23,665
2016-11-23,708
2016-11-23,792
2016-11-23,869
2016-11-23,883
2016-11-23,2049
2016-11-23,2197
2016-11-23,2244
2016-11-23,2375
2016-11-23,2385
2016-11-23,2422
2016-11-23,2441
2016-11-23,2470
2016-11-23,2528
2016-11-23,300003
2016-11-23,300154
2016-11-24,600018
2016-11-24,600039
2016-11-24,600048
2016-11-24,600195
2016-11-24,600316
2016-11-24,600426
2016-11-24,600456
2016-11-24,600498
2016-11-24,600510
2016-11-24,600522
2016-11-24,600551
2016-11-24,600578
2016-11-24,600594
2016-11-24,600643
2016-11-24,600660
2016-11-24,600664
2016-11-24,600690
2016-11-24,600703
2016-11-24,600723
2016-11-24,600754
2016-11-24,600811
2016-11-24,600823
2016-11-24,600827
2016-11-24,600881
2016-11-24,600894
2016-11-24,600978
2016-11-24,601126
2016-11-24,601137
2016-11-24,601313
2016-11-24,601567
2016-11-24,601607
2016-11-24,601633
2016-11-24,601677
2016-11-24,601808
2016-11-24,21
2016-11-24,78
2016-11-24,89
2016-11-24,541
2016-11-24,665
2016-11-24,708
2016-11-24,792
2016-11-24,869
2016-11-24,883
2016-11-24,2049
2016-11-24,2197
2016-11-24,2244
2016-11-24,2375
2016-11-24,2385
2016-11-24,2422
2016-11-24,2441
2016-11-24,2470
2016-11-24,2528
2016-11-24,300003
2016-11-24,300154
2016-11-25,600018
2016-11-25,600039
2016-11-25,600195
2016-11-25,600216
2016-11-25,600267
2016-11-25,600297
2016-11-25,600316
2016-11-25,600403
2016-11-25,600426
2016-11-25,600456
2016-11-25,600510
2016-11-25,600522
2016-11-25,600551
2016-11-25,600578
2016-11-25,600594
2016-11-25,600643
2016-11-25,600648
2016-11-25,600660
2016-11-25,600690
2016-11-25,600703
2016-11-25,600723
2016-11-25,600754
2016-11-25,600811
2016-11-25,600827
2016-11-25,600894
2016-11-25,601313
2016-11-25,601567
2016-11-25,601677
2016-11-25,601958
2016-11-25,603077
2016-11-25,21
2016-11-25,78
2016-11-25,89
2016-11-25,536
2016-11-25,540
2016-11-25,665
2016-11-25,761
2016-11-25,869
2016-11-25,883
2016-11-25,2001
2016-11-25,2049
2016-11-25,2078
2016-11-25,2197
2016-11-25,2244
2016-11-25,2302
2016-11-25,2375
2016-11-25,2385
2016-11-25,2399
2016-11-25,2441
2016-11-25,2470
2016-11-25,2528
2016-11-25,300068
2016-11-25,300154
2016-11-28,600018
2016-11-28,600039
2016-11-28,600195
2016-11-28,600216
2016-11-28,600267
2016-11-28,600297
2016-11-28,600316
2016-11-28,600403
2016-11-28,600426
2016-11-28,600456
2016-11-28,600510
2016-11-28,600522
2016-11-28,600551
2016-11-28,600578
2016-11-28,600594
2016-11-28,600643
2016-11-28,600648
2016-11-28,600660
2016-11-28,600690
2016-11-28,600703
2016-11-28,600723
2016-11-28,600754
2016-11-28,600811
2016-11-28,600827
2016-11-28,600894
2016-11-28,601313
2016-11-28,601567
2016-11-28,601677
2016-11-28,601958
2016-11-28,603077
2016-11-28,21
2016-11-28,78
2016-11-28,89
2016-11-28,536
2016-11-28,540
2016-11-28,665
2016-11-28,761
2016-11-28,869
2016-11-28,883
2016-11-28,2001
2016-11-28,2049
2016-11-28,2078
2016-11-28,2197
2016-11-28,2244
2016-11-28,2302
2016-11-28,2375
2016-11-28,2385
2016-11-28,2399
2016-11-28,2441
2016-11-28,2470
2016-11-28,2528
2016-11-28,300068
2016-11-28,300154
2016-11-29,600018
2016-11-29,600039
2016-11-29,600195
2016-11-29,600216
2016-11-29,600267
2016-11-29,600297
2016-11-29,600316
2016-11-29,600403
2016-11-29,600426
2016-11-29,600456
2016-11-29,600510
2016-11-29,600522
2016-11-29,600551
2016-11-29,600578
2016-11-29,600594
2016-11-29,600643
2016-11-29,600648
2016-11-29,600660
2016-11-29,600690
2016-11-29,600703
2016-11-29,600723
2016-11-29,600754
2016-11-29,600811
2016-11-29,600827
2016-11-29,600894
2016-11-29,601313
